id,label
31982,3
30923,3
28301,3
24905,3
28792,3
2426,0
13529,0
1212,1
14753,0
6789,0
32809,3
13119,1
23144,3
9676,1
29900,3
18523,3
11657,1
10799,0
9145,0
23873,3
1732,0
33602,3
27189,3
24429,3
27188,3
17101,3
25043,3
19124,3
29584,3
25874,3
18684,3
22997,3
31288,3
18528,3
20721,3
2787,0
13612,0
27963,3
27932,3
28454,3
27719,3
3754,0
22878,3
23273,3
29558,3
27104,3
31222,3
4167,0
33365,3
4091,1
32544,3
20500,3
27628,3
26081,3
12733,0
30031,3
6262,0
33638,3
8328,1
2352,2
486,1
16703,3
27906,3
21371,3
5795,1
17434,3
16776,3
27379,3
30248,3
7087,0
10641,1
20668,3
3295,0
15434,0
5991,1
22470,3
32790,3
5413,0
30762,3
30938,3
14476,1
12206,0
30829,3
9151,1
9619,1
9961,0
3573,0
17856,3
33969,3
16465,3
14890,0
9596,1
28219,3
17023,3
23502,3
29597,3
8793,0
8803,1
23421,3
17387,3
22092,3
17419,3
17305,3
15520,0
3742,1
10114,0
9893,2
6067,0
19290,3
16978,3
2082,0
22406,3
1407,0
22731,3
33167,3
17695,3
10590,1
7526,2
2879,0
9881,2
9795,2
18123,3
19479,3
10552,0
11988,1
6978,0
2712,0
7490,0
20605,3
10849,0
29564,3
25947,3
10023,2
1020,2
14579,0
10186,0
11646,0
7678,0
14117,0
24415,3
4224,1
1192,0
7281,2
23509,3
9862,0
33222,3
4607,1
2157,0
5094,1
29421,3
8994,0
25357,3
10400,0
21822,3
20381,3
19042,3
24536,3
14728,0
11438,0
12321,1
30120,3
3560,1
15278,0
1353,0
1154,0
21376,3
16767,3
33377,3
32485,3
32639,3
12232,0
25655,3
11287,0
26161,3
9084,0
20157,3
300,0
12114,0
28240,3
30189,3
16125,0
5829,0
5295,0
20816,3
1408,0
26832,3
12192,0
26232,3
13207,0
29461,3
30987,3
21473,3
6058,0
23861,3
12836,0
14588,0
29861,3
25287,3
23960,3
27322,3
30112,3
21917,3
9140,0
15099,0
20155,3
2960,0
27748,3
30335,3
11244,0
34224,3
34192,3
25253,3
1260,0
34236,3
23299,3
30619,3
17049,3
8392,0
33647,3
9538,1
13168,2
2919,0
20658,3
17269,3
32344,3
13008,0
32102,3
5326,2
31002,3
20907,3
12427,1
17746,3
20971,3
19463,3
8215,1
4939,0
9902,0
6747,0
24759,3
19100,3
3569,0
32507,3
3202,0
16820,3
8061,0
3986,1
28742,3
25551,3
29252,3
32062,3
21659,3
28010,3
10310,0
18711,3
5985,1
17126,3
465,1
26281,3
27245,3
22460,3
10461,2
23379,3
32029,3
26525,3
25727,3
11523,0
12726,2
31932,3
26697,3
1545,0
33381,3
30078,3
12655,0
5841,0
8762,0
26464,3
1554,1
14153,0
33994,3
10395,1
25565,3
9399,0
6321,0
6464,0
17051,3
15420,2
7115,1
609,1
11611,0
23598,3
10030,0
4240,2
32147,3
7084,0
23766,3
10634,0
23600,3
19489,3
6117,0
33157,3
34170,3
29093,3
19461,3
6428,1
32242,3
19326,3
18603,3
13025,0
13199,0
18517,3
25250,3
16913,3
12211,0
7962,0
1915,1
16578,3
27475,3
11376,0
17012,3
927,1
19931,3
22781,3
29023,3
28920,3
4052,0
6961,0
17770,3
25672,3
4671,0
22721,3
24114,3
12928,0
30261,3
20688,3
24035,3
22350,3
19502,3
21115,3
27073,3
26466,3
26880,3
9800,0
19080,3
21121,3
15211,0
20411,3
15843,0
29124,3
13630,0
3261,1
14291,0
12465,2
5931,0
10796,1
12079,0
32819,3
25468,3
5725,1
27897,3
31952,3
8828,0
13795,1
29358,3
544,1
12323,0
25818,3
14802,0
909,0
11691,0
28172,3
30749,3
26259,3
2472,0
33125,3
13177,0
5064,0
27166,3
31456,3
29714,3
9426,0
25113,3
26318,3
28134,3
27460,3
20625,3
10133,1
28041,3
14154,0
1634,2
3968,0
16145,0
12294,0
3170,0
30950,3
22162,3
20962,3
26460,3
8206,0
23296,3
25230,3
17378,3
13090,1
33787,3
1261,0
22302,3
1001,1
29803,3
26046,3
13125,0
16042,1
25304,3
14342,0
13051,0
11746,2
17538,3
17773,3
3604,0
33019,3
11873,2
13472,1
24773,3
21251,3
13637,2
28568,3
33799,3
5669,0
21091,3
14149,0
22136,3
21583,3
1644,2
25391,3
17254,3
30387,3
4961,0
18203,3
29627,3
28564,3
1831,0
26275,3
28057,3
781,0
28943,3
5541,2
24291,3
15357,0
18569,3
33995,3
12304,1
18096,3
13950,0
18626,3
8130,1
27315,3
25277,3
22061,3
25648,3
26096,3
5736,0
31642,3
28888,3
18303,3
27265,3
2341,1
7081,2
14017,0
28354,3
27455,3
1380,0
21057,3
14718,1
12670,0
6570,1
2726,0
10885,2
21262,3
30416,3
6787,2
7439,0
17702,3
6171,1
30538,3
1376,0
19676,3
24579,3
29646,3
30775,3
21750,3
1028,2
4406,0
6368,1
14044,1
3798,0
20137,3
6207,0
6285,2
6055,1
9500,0
21696,3
6045,0
29797,3
12486,0
11400,0
6500,0
8208,0
26574,3
12914,0
29245,3
28746,3
27515,3
68,0
24867,3
21458,3
2855,0
6394,2
16294,3
3572,0
16851,3
24314,3
12005,0
9755,0
13106,1
824,0
20370,3
32699,3
5371,0
10506,0
34180,3
8741,2
19686,3
7459,0
29632,3
29492,3
24601,3
15514,0
11208,0
20810,3
14851,0
30474,3
31569,3
6036,0
3522,0
31844,3
30808,3
14585,0
2179,1
5816,2
34064,3
32138,3
2066,0
15250,0
13461,0
7041,0
31655,3
29726,3
2535,2
9122,0
34019,3
5053,0
2532,0
513,1
27124,3
24387,3
3183,0
29162,3
6418,0
19533,3
5590,0
25630,3
7965,2
29916,3
5582,1
22314,3
11676,0
25207,3
25925,3
4898,0
27318,3
24521,3
16689,3
1296,0
11111,0
17232,3
22161,3
22001,3
849,2
31266,3
28763,3
758,1
15172,0
10032,2
33407,3
10139,0
12820,2
18616,3
214,0
8974,1
32680,3
11469,0
18845,3
5744,0
6661,0
7621,0
18431,3
12753,0
15133,2
11633,1
16779,3
32227,3
17260,3
23751,3
20559,3
13406,0
2428,0
11290,0
5136,2
23692,3
5680,1
29849,3
15558,0
6108,1
33404,3
746,0
29514,3
18906,3
20918,3
23926,3
20994,3
18976,3
25584,3
22537,3
22405,3
17651,3
11296,1
17779,3
33299,3
597,0
11699,0
28244,3
8673,1
33394,3
9684,0
18473,3
24519,3
6499,0
17857,3
5561,0
24142,3
25371,3
15481,0
8281,2
25979,3
32144,3
18689,3
28528,3
14752,1
8549,1
5539,0
14244,1
6367,2
1026,1
6615,0
9297,0
2766,2
31768,3
11221,2
14038,0
24971,3
28427,3
22856,3
21582,3
23928,3
16736,3
22462,3
27988,3
8947,0
27792,3
26228,3
23651,3
23432,3
20516,3
32523,3
13807,0
22984,3
34255,3
24522,3
28882,3
5164,1
7137,2
4440,0
8610,0
212,1
23761,3
2527,0
2850,0
8360,0
4110,2
9439,1
21961,3
12024,1
31208,3
4456,0
5569,1
568,1
3169,0
5948,1
27699,3
32263,3
12917,2
427,0
1934,1
14099,1
10665,0
23995,3
3639,2
29556,3
31239,3
13412,0
6356,2
2434,1
16631,3
28756,3
20269,3
20982,3
13224,1
7506,1
23756,3
14900,0
13894,0
26434,3
31068,3
13181,1
8418,0
8065,1
4267,1
14770,0
28550,3
6760,0
33238,3
19033,3
13245,0
2970,2
9860,0
14686,0
6121,0
2124,0
10714,1
9794,1
28902,3
12088,0
27343,3
17800,3
4788,0
2226,2
16464,3
22324,3
28827,3
10828,0
17332,3
30953,3
31651,3
26915,3
15427,0
21839,3
6581,0
1569,0
17279,3
5308,0
18236,3
26119,3
14941,0
3136,1
29810,3
11385,0
23029,3
8244,1
33810,3
7334,0
8842,0
18355,3
13425,1
21769,3
17965,3
7097,2
25227,3
536,0
16831,3
11910,0
11017,0
26709,3
32765,3
23721,3
5803,2
16001,0
13059,1
11132,0
29364,3
5758,0
10754,0
19086,3
4546,1
11666,1
27137,3
8613,0
33132,3
5418,1
20524,3
1355,0
27009,3
2278,1
19363,3
4761,0
2652,0
5182,1
1618,2
29588,3
7013,0
15584,0
5226,1
17091,3
33346,3
22023,3
22708,3
27147,3
31887,3
14816,0
15871,0
13889,1
16718,3
25216,3
33052,3
1439,2
4208,0
32648,3
30969,3
8138,0
1459,0
25753,3
23534,3
20863,3
3920,2
10863,0
11600,0
31966,3
24388,3
20375,3
1383,0
12432,0
29876,3
5130,0
28149,3
5124,0
17086,3
15045,0
31969,3
4210,0
29799,3
26324,3
29753,3
33780,3
28226,3
30526,3
18840,3
18844,3
13078,0
15456,1
5624,0
15859,1
20596,3
3827,0
20757,3
33282,3
28060,3
21024,3
17628,3
7130,0
17623,3
15270,1
29173,3
14932,0
13828,0
24289,3
6084,0
7972,0
8863,0
22968,3
33370,3
15536,0
6420,0
26627,3
2678,2
29235,3
32382,3
18581,3
19376,3
31894,3
14818,1
27174,3
7525,0
2211,2
29824,3
23551,3
14691,0
1335,1
30842,3
30209,3
16185,0
27852,3
25779,3
17472,3
322,1
25251,3
7379,0
16421,3
22693,3
27228,3
21715,3
5143,0
14018,0
21699,3
20513,3
2294,0
29758,3
10128,2
19809,3
15237,0
24436,3
32690,3
18441,3
28685,3
9633,1
33514,3
5755,1
11752,1
2795,2
8557,1
17327,3
24581,3
32383,3
20670,3
19889,3
32981,3
32741,3
22211,3
17150,3
8276,0
33308,3
19140,3
21708,3
31043,3
4820,1
5706,0
8035,0
30813,3
31255,3
693,0
14021,0
31607,3
28652,3
23746,3
22152,3
30678,3
14845,2
6877,0
21726,3
8819,0
6892,2
11016,2
20455,3
5229,0
31055,3
5574,1
4204,0
24336,3
8078,2
24427,3
20588,3
13098,1
16593,3
30598,3
30413,3
24004,3
24836,3
26295,3
21613,3
8515,0
10540,0
27733,3
8223,0
24925,3
11260,0
33656,3
11847,0
25733,3
23740,3
19386,3
32267,3
5835,0
25381,3
14705,2
3851,0
32171,3
25534,3
10642,0
8707,0
10653,0
28105,3
26719,3
23022,3
11247,0
24127,3
12784,0
19159,3
9255,0
25629,3
5852,0
2549,1
7425,0
19406,3
10260,1
8111,0
20472,3
13387,0
276,2
21088,3
11147,2
30421,3
22367,3
5206,2
33329,3
23024,3
33912,3
10668,0
3881,0
19036,3
8302,0
21545,3
31476,3
1808,0
12619,0
23209,3
32078,3
6249,0
31623,3
23352,3
17468,3
15627,0
18698,3
9996,0
8991,0
13302,2
922,2
26527,3
4712,0
21392,3
31403,3
6079,2
21120,3
1347,0
10411,2
31358,3
24764,3
32817,3
13937,0
24912,3
12589,0
25373,3
4367,1
14359,2
12969,0
30252,3
6841,0
23776,3
19586,3
25825,3
9137,2
6425,1
19339,3
11596,0
456,0
11081,0
21656,3
549,0
7464,1
2450,0
22203,3
15385,0
3299,2
19626,3
4964,0
5339,2
7542,0
6572,0
27656,3
1595,0
25893,3
20056,3
7832,1
32411,3
27885,3
20693,3
7909,0
31692,3
21939,3
5763,1
19867,3
31157,3
31763,3
15040,1
17539,3
12420,2
11583,0
898,0
27915,3
20945,3
26094,3
17143,3
21254,3
9181,0
32012,3
10004,0
19825,3
7026,0
30560,3
4795,0
33096,3
23585,3
18051,3
30920,3
33458,3
7887,0
32902,3
12298,0
5612,2
17593,3
14698,0
8580,1
604,0
15222,2
7736,0
4229,0
3899,0
8503,0
20556,3
33719,3
14615,0
14609,0
33391,3
9550,1
8218,0
30495,3
13990,0
19107,3
4694,0
28005,3
9706,0
23408,3
12816,0
6103,2
8049,0
31557,3
21087,3
14239,1
13697,2
5589,1
7188,0
26369,3
22490,3
7234,0
19770,3
4340,0
11570,1
4742,0
25182,3
9216,2
18585,3
23394,3
33134,3
23977,3
10228,0
22499,3
17885,3
23948,3
5028,0
2224,2
198,1
32610,3
26279,3
13703,0
9779,0
31183,3
27168,3
21829,3
13966,0
9599,1
13984,0
9227,0
8695,0
32081,3
8240,2
17404,3
32999,3
31404,3
33748,3
31481,3
3411,2
24338,3
20264,3
8351,0
7699,2
10932,0
22125,3
12021,2
1317,0
19711,3
16229,1
17476,3
18898,3
32824,3
29635,3
3269,0
2864,0
29835,3
30358,3
5977,2
19520,3
16675,3
31681,3
10990,0
13082,0
21817,3
28734,3
32086,3
28669,3
818,0
25981,3
29500,3
25790,3
34263,3
31515,3
28001,3
27428,3
29261,3
5423,0
2273,0
15484,2
17569,3
16680,3
33942,3
27837,3
10229,0
33915,3
8080,2
15552,0
9121,0
10130,1
19799,3
15619,0
5332,0
1568,0
7799,0
18044,3
5769,1
6672,0
24895,3
22418,3
1685,2
32634,3
1813,0
28271,3
33462,3
15759,2
6191,0
27023,3
4146,1
892,0
8358,1
28997,3
12814,0
26620,3
23714,3
3474,2
6104,2
4885,1
17830,3
8905,0
1911,0
30103,3
6296,0
13462,0
3555,2
26863,3
6382,0
28728,3
9100,0
29236,3
2436,2
21953,3
19316,3
7192,1
11478,0
11557,0
4773,1
23691,3
5784,1
32318,3
8663,0
12394,0
11697,1
17677,3
221,1
21788,3
32603,3
3934,0
14867,1
20933,3
20352,3
7135,2
4242,1
17889,3
8252,0
12532,0
2943,0
22344,3
27048,3
16034,0
28331,3
6832,0
8294,1
21557,3
894,0
26878,3
3796,0
7603,2
31059,3
20597,3
27094,3
23789,3
12450,0
17825,3
21331,3
3706,1
9941,0
29787,3
19231,3
15632,0
19614,3
21259,3
803,0
27765,3
21526,3
14465,0
26006,3
34189,3
8569,0
21114,3
6159,1
3888,0
31550,3
4039,2
6189,0
17339,3
4385,2
32077,3
13192,1
32199,3
21507,3
30880,3
24645,3
11667,0
3948,0
15702,1
27767,3
26142,3
16543,3
26283,3
5785,1
32285,3
21311,3
697,0
30351,3
33585,3
26671,3
6683,1
3235,0
23595,3
33169,3
28630,3
20096,3
24143,3
34012,3
6150,0
32525,3
33893,3
1003,1
15937,0
24542,3
25359,3
14907,1
30451,3
4223,0
16904,3
5488,1
26340,3
2589,0
11371,0
11035,0
20275,3
34119,3
25461,3
1861,0
16272,3
24594,3
33722,3
25026,3
10608,1
22992,3
12471,0
861,1
20195,3
11630,0
26114,3
4250,0
28737,3
24072,3
17175,3
30504,3
242,0
24458,3
931,0
20987,3
12409,0
30165,3
26662,3
16943,3
26852,3
4200,0
13388,1
26379,3
24790,3
30787,3
23405,3
4845,0
33217,3
9692,0
5968,0
20536,3
9338,0
9981,1
18380,3
30476,3
18280,3
13929,0
6443,1
28176,3
11243,0
34194,3
15134,2
26686,3
17952,3
2610,1
20780,3
27225,3
9326,1
5668,0
33976,3
946,0
27365,3
17482,3
651,0
8374,0
33825,3
31447,3
11991,2
25134,3
26261,3
32862,3
3091,0
6337,0
34228,3
17855,3
31719,3
7979,0
34281,3
20434,3
20660,3
26713,3
13875,2
20421,3
16462,3
25811,3
17046,3
2680,0
8898,0
32501,3
30700,3
6314,0
3022,0
33997,3
120,0
29666,3
18065,3
10150,0
10629,0
10597,0
3770,0
14530,0
26565,3
18428,3
30688,3
10182,0
27250,3
9652,0
1524,0
17259,3
22642,3
24559,3
17638,3
1210,2
11899,1
30298,3
24318,3
4925,1
30941,3
7963,2
23916,3
20308,3
9373,0
2198,0
2194,1
18655,3
34132,3
15262,0
4291,1
17108,3
9825,0
14641,2
5046,0
5864,1
29792,3
3997,0
3623,1
2498,0
16385,3
22514,3
5082,1
31020,3
20789,3
31650,3
22064,3
23690,3
30848,3
14781,0
12239,0
3306,0
203,2
117,2
19625,3
27324,3
33700,3
12767,0
28295,3
7874,1
9106,0
19922,3
7528,0
4127,0
28715,3
11971,0
28664,3
9886,0
6024,0
9686,1
16200,0
2162,0
18631,3
14942,0
22483,3
3150,2
5165,0
23786,3
17683,3
26657,3
9919,2
3783,1
26689,3
25958,3
33188,3
30285,3
19321,3
28836,3
7937,1
6362,0
29947,3
14037,2
27780,3
3792,0
19830,3
29002,3
17456,3
20094,3
27978,3
23121,3
23504,3
22249,3
27712,3
13525,1
25392,3
15197,0
7009,0
410,0
12487,0
8235,1
4967,0
21604,3
1467,0
14240,0
14407,0
11460,1
14936,0
30363,3
8771,0
19750,3
20327,3
31989,3
22329,3
18888,3
801,0
12968,0
11038,1
10690,1
11601,2
86,0
6912,1
17089,3
18984,3
4415,2
21400,3
4782,0
26316,3
5882,0
24680,3
21872,3
8536,0
32277,3
22266,3
2040,0
4855,0
9752,0
982,0
19342,3
18016,3
14074,0
23936,3
27941,3
21033,3
28679,3
20818,3
18885,3
5379,2
21879,3
27382,3
28678,3
20210,3
23731,3
175,0
27714,3
28503,3
30527,3
15379,0
1726,2
4308,0
25027,3
31422,3
6659,2
28540,3
10451,0
23069,3
16384,3
21627,3
18642,3
13733,0
28731,3
11018,1
19052,3
7610,1
8112,0
19564,3
29391,3
23821,3
31868,3
15499,0
4755,0
24741,3
10903,0
12286,0
31502,3
29505,3
4098,0
26793,3
29819,3
20782,3
16352,3
15217,0
20252,3
14385,0
615,0
12391,0
24386,3
21787,3
14597,0
12309,0
26955,3
27595,3
3322,0
4306,0
3779,1
28891,3
33231,3
11060,0
2060,0
2412,0
29995,3
23698,3
2227,0
25188,3
15566,1
30575,3
19310,3
14161,0
16785,3
2286,1
14828,0
3465,0
4710,0
24136,3
25583,3
9102,2
32010,3
13878,0
18222,3
31175,3
9436,0
21464,3
23431,3
21428,3
29645,3
6507,0
27752,3
7461,0
19027,3
26222,3
20449,3
33750,3
20320,3
9987,0
23335,3
31903,3
21204,3
5177,0
22437,3
14255,0
18627,3
13072,1
28361,3
7521,0
22729,3
3780,2
288,0
12558,0
7698,1
23316,3
2897,0
4421,0
6802,0
1738,0
5538,0
8607,0
4396,0
4188,2
19498,3
21214,3
30235,3
33595,3
10813,0
14909,0
27794,3
31543,3
18482,3
5273,0
13777,1
7659,1
16612,3
17295,3
27230,3
5510,0
4006,0
23675,3
22181,3
15016,0
25532,3
29419,3
7466,0
14282,0
9245,0
19125,3
1532,2
11609,2
30802,3
34094,3
29948,3
10995,1
13642,1
6049,0
5846,1
19305,3
20499,3
16010,1
21154,3
2791,0
34205,3
13514,0
32319,3
19349,3
5588,1
27878,3
3289,0
17441,3
25220,3
21421,3
11364,0
15556,0
28851,3
4614,1
2424,0
22994,3
24693,3
25810,3
196,1
23719,3
17162,3
15980,1
12378,1
17005,3
15887,0
18324,3
18878,3
5246,2
13648,0
25031,3
22002,3
4007,0
16076,2
21145,3
8212,1
11850,0
16911,3
29157,3
15955,0
14950,1
7113,1
24785,3
16784,3
23284,3
33351,3
11627,0
28336,3
31912,3
23522,3
21184,3
32617,3
14440,1
10722,1
6822,0
22609,3
3831,0
14101,2
21642,3
11275,0
23893,3
22046,3
2931,0
33977,3
4897,2
15455,0
27869,3
14906,1
26787,3
21974,3
32417,3
31529,3
5910,2
10961,0
11673,0
26225,3
5217,0
4460,1
15648,2
26843,3
7758,0
19665,3
26940,3
2828,0
29529,3
29510,3
23975,3
13293,0
24245,3
12829,0
13640,0
28077,3
23399,3
11080,0
16088,0
8565,2
18728,3
23546,3
16260,3
29885,3
286,0
33357,3
18735,3
14978,1
3516,0
21072,3
24267,3
8913,1
3602,1
31747,3
8558,0
28937,3
1431,0
3444,0
20363,3
18665,3
18591,3
978,0
23142,3
33672,3
139,1
32052,3
31708,3
12238,0
24541,3
34074,3
3541,0
1949,1
574,1
16700,3
24599,3
15161,0
30283,3
19662,3
11874,2
12331,0
12073,0
23270,3
31065,3
31783,3
515,0
11556,2
16427,3
26385,3
884,0
14822,0
5011,0
30159,3
23755,3
12315,0
31886,3
25667,3
30125,3
28146,3
9246,2
28398,3
14363,0
12949,1
3212,0
15132,0
28260,3
17016,3
6685,0
29982,3
6202,0
12377,0
23254,3
25933,3
30781,3
28013,3
1421,1
7180,1
21863,3
3155,0
15704,2
3318,0
10660,0
15206,0
20106,3
30479,3
9588,0
32787,3
24720,3
19491,3
3974,2
10745,0
18846,3
4621,0
14251,2
6279,2
15662,0
4908,0
27156,3
24480,3
12717,0
25466,3
20034,3
23322,3
1013,0
1505,0
11135,0
15224,1
13902,1
11658,0
28603,3
1610,0
17224,3
7806,0
19364,3
24929,3
6423,2
2675,0
22484,3
25249,3
20148,3
20152,3
11740,0
32622,3
18869,3
31841,3
29548,3
8264,0
27990,3
11787,1
26705,3
17604,3
32013,3
18748,3
383,1
19847,3
848,0
32419,3
20324,3
16079,0
31354,3
14566,0
25967,3
19482,3
13032,0
20915,3
25362,3
2506,0
14278,2
32154,3
30143,3
7275,0
3585,0
7245,0
32561,3
1417,0
22287,3
10738,0
8667,0
27917,3
11312,1
22231,3
18739,3
14848,0
14197,0
8791,1
18727,3
29237,3
10508,0
3329,2
33317,3
1367,0
3635,1
25784,3
23407,3
10106,0
30547,3
12962,0
16808,3
34105,3
19544,3
33274,3
21547,3
15925,0
389,0
17257,3
18350,3
6075,0
28751,3
10560,2
12833,0
16711,3
31666,3
8362,2
7883,0
10480,1
22169,3
24740,3
16966,3
21609,3
34200,3
30306,3
16104,0
30944,3
25610,3
28621,3
11649,0
1177,0
32693,3
34269,3
16990,3
15491,0
17799,3
23929,3
26032,3
22004,3
8563,2
29324,3
6769,0
31606,3
23373,3
2125,0
18979,3
20538,3
23118,3
15571,0
32315,3
14394,0
10076,0
32786,3
23145,3
22820,3
14125,0
31962,3
4262,0
13942,0
10833,0
10470,0
23809,3
3447,2
16589,3
19032,3
31197,3
24777,3
28613,3
7725,0
31462,3
32804,3
32692,3
18442,3
18308,3
31016,3
27637,3
3629,0
27725,3
34235,3
33509,3
26920,3
18806,3
17868,3
14734,1
32992,3
9483,1
24248,3
13948,0
16289,3
27251,3
17147,3
19881,3
5996,1
25465,3
31133,3
17917,3
16030,0
27374,3
31659,3
26611,3
19452,3
16780,3
15469,2
29883,3
16308,3
10769,2
12576,1
27355,3
25438,3
8338,0
22776,3
21499,3
1515,0
20121,3
13897,1
8916,0
25050,3
33128,3
30877,3
29385,3
3480,2
14155,0
20503,3
11698,0
22354,3
10236,0
27927,3
29144,3
12599,0
27779,3
1997,1
956,2
7702,0
1992,0
29209,3
5425,2
11380,0
18121,3
31163,3
9456,0
21938,3
22264,3
18602,3
7714,0
29025,3
12781,0
28889,3
23085,3
19543,3
26864,3
29070,3
14485,0
19688,3
7183,0
9579,0
34034,3
12737,2
4832,1
25012,3
18218,3
31946,3
25495,3
2830,0
31634,3
25664,3
1304,0
17093,3
15467,0
8343,0
22119,3
25915,3
13589,0
14649,0
5783,0
17650,3
25697,3
5809,1
32638,3
9916,0
13879,1
31862,3
5512,1
27284,3
1346,1
11418,0
23053,3
13870,1
6550,2
2741,0
17416,3
634,2
19235,3
4076,0
1864,0
12752,0
19878,3
2333,0
28592,3
10752,0
31375,3
15104,0
24290,3
30530,3
21061,3
1636,2
729,0
2524,2
22168,3
33358,3
2699,1
16493,3
7080,0
3079,2
15502,0
26266,3
17206,3
15989,0
4931,0
8263,0
26102,3
19534,3
15086,1
14408,0
25454,3
18721,3
32235,3
29768,3
13215,0
2753,2
21996,3
11002,0
7558,2
23159,3
404,1
10702,0
1345,0
29966,3
12925,0
11120,0
19921,3
8577,0
20696,3
4895,0
20868,3
11783,0
17203,3
7988,0
631,0
5255,2
7761,1
7645,0
1377,0
3338,0
20123,3
9945,2
31815,3
31083,3
10111,0
32909,3
27414,3
29381,3
1218,1
22697,3
28070,3
26000,3
5807,1
32317,3
33054,3
4673,0
10829,0
26726,3
1217,0
5540,2
22850,3
32372,3
10546,0
34128,3
20587,3
23796,3
27838,3
31670,3
4469,0
25706,3
23681,3
766,0
32322,3
9258,0
31769,3
11513,1
4813,0
8174,0
17229,3
980,0
12809,0
24600,3
25666,3
8484,0
27677,3
32472,3
1087,2
14258,0
18090,3
27795,3
28800,3
24703,3
26227,3
21592,3
808,0
10671,0
17645,3
15199,2
33059,3
15623,1
14755,0
20420,3
18640,3
10450,0
32816,3
20502,3
15649,0
22815,3
29814,3
13802,0
8117,0
31343,3
17781,3
30191,3
18958,3
12673,0
30208,3
3861,0
9927,0
1358,2
15594,0
24037,3
3703,0
22186,3
27466,3
14788,0
13469,1
5513,0
15178,1
19202,3
25467,3
1389,2
2441,0
29382,3
9854,0
22371,3
1480,1
30545,3
838,2
28905,3
22027,3
29202,3
7165,1
32875,3
18056,3
8330,2
19516,3
4064,0
24073,3
28643,3
27547,3
7072,0
15052,0
8753,0
7672,0
28452,3
28649,3
2627,0
23149,3
29789,3
24949,3
12435,1
24799,3
19568,3
17493,3
29008,3
18095,3
31653,3
30514,3
10440,0
21404,3
33890,3
34187,3
30608,3
11589,2
19101,3
22071,3
22221,3
15603,0
19998,3
22511,3
26418,3
32093,3
2621,0
34118,3
18435,3
2056,1
31950,3
8324,1
9036,0
15069,0
5042,0
9304,1
29786,3
19938,3
11944,0
5170,1
21327,3
34253,3
8142,0
17022,3
16748,3
13705,0
3259,1
9446,0
3942,0
11156,1
25044,3
20400,3
20202,3
264,1
31342,3
30253,3
7291,0
10583,2
23505,3
17507,3
30891,3
16771,3
22433,3
9646,1
29440,3
24797,3
13255,0
15641,2
13315,0
27115,3
30449,3
28862,3
23451,3
4021,0
13853,0
9248,0
22241,3
31135,3
18884,3
18200,3
14714,0
29922,3
17681,3
16369,3
28193,3
7573,1
16715,3
32460,3
31346,3
10517,1
27079,3
33862,3
32957,3
31927,3
10556,0
7170,0
4951,2
20872,3
3302,1
3964,1
29483,3
8683,0
30320,3
15775,0
22073,3
14849,0
27415,3
12536,0
6421,0
17317,3
9268,0
4801,0
6504,1
16844,3
9884,0
24553,3
15749,0
32015,3
10757,0
20069,3
12556,1
6076,0
25624,3
3978,0
18778,3
3258,1
16163,0
14151,1
6430,0
22420,3
6831,2
21414,3
3595,0
10677,0
33013,3
20744,3
7934,1
169,0
16198,0
20235,3
31000,3
13173,0
3537,0
6941,0
17000,3
30196,3
20349,3
4378,0
25926,3
179,0
22872,3
15926,0
16811,3
7086,0
14008,0
17729,3
8541,0
19009,3
11510,0
33720,3
29099,3
32237,3
25136,3
29783,3
29946,3
1145,1
8491,2
22200,3
307,0
23624,3
23454,3
11558,0
12907,0
33551,3
9908,0
6984,1
25950,3
4684,0
15630,0
3186,0
27014,3
24368,3
29509,3
1184,1
30759,3
3089,0
19596,3
32828,3
22473,3
24630,3
8799,0
29576,3
33147,3
16638,3
33240,3
14505,0
12511,2
1203,0
31917,3
13424,2
9228,0
2345,0
32370,3
11272,2
8027,1
24301,3
17754,3
13248,1
25080,3
1617,0
13805,0
22443,3
5258,0
12490,0
25130,3
1044,0
15574,0
11318,1
32443,3
26746,3
26598,3
18796,3
2885,0
11076,1
30639,3
27038,3
10988,0
23578,3
11947,1
14967,0
28292,3
28007,3
28434,3
13349,0
26481,3
25229,3
24947,3
18130,3
11564,1
18120,3
7741,1
14226,2
27282,3
10478,0
15660,2
6745,0
26056,3
14717,0
18925,3
550,1
18072,3
29886,3
1858,1
29628,3
29472,3
15742,0
21143,3
18074,3
2663,0
15059,2
13932,0
8040,0
4751,0
3743,0
32549,3
10057,0
9275,0
28555,3
26065,3
29933,3
10398,0
5986,0
4850,0
12646,0
21368,3
16468,3
30881,3
27854,3
33155,3
32996,3
6942,2
12656,1
6838,2
29233,3
18225,3
5112,0
12843,0
24610,3
14984,0
30066,3
30294,3
3056,0
34110,3
25693,3
7090,0
30130,3
29355,3
25232,3
24950,3
21213,3
93,0
12695,2
3153,0
9656,0
6204,0
24962,3
8209,1
1925,0
6217,2
33888,3
33775,3
29582,3
23540,3
29133,3
735,0
8383,0
31895,3
12316,2
548,0
5449,2
15480,0
26412,3
25907,3
12834,2
5599,0
2071,2
11782,0
31818,3
31573,3
25363,3
22028,3
24032,3
16934,3
12339,0
32156,3
12505,0
31398,3
12001,1
32371,3
13437,2
17975,3
25312,3
10374,1
9769,0
20644,3
1868,1
20860,3
1702,0
7388,0
9057,0
414,0
24052,3
25770,3
25082,3
