id,name,text,label
28987,"""Freelance  """,1971 films;British films;,3
16766,"""Dragonlance: Dragons of Autumn Twilight""",2007 films;Animated films;Dragonlance;English-language films;Sword and sorcery films;Films based on fantasy novels;Paramount films;,3
24857,"""Scoring """,1979 films;Comedy films;Independent films;,3
9882,"""Catherine Lacey""",English film actors;1904 births;1979 deaths;,0
12855,"""Bibi Andersson""",1935 births;Living people;Swedish actors;,0
10435,"""Doris Houck""",1921 births;1965 deaths;American film actors;,0
25980,"""City Slickers II: The Legend of Curly's Gold""",1994 films;American films;English-language films;1990s western films;Comedy films;Sequel films;Western comedy films;Western films;Treasure hunt films;Films shot in Utah;,3
27320,"""From Mexico with Love""",2007 films;Films set in Texas;English-language films;2000s action films;2000s drama films;,3
6810,"""Bill Cody, Jr.""","1925 births|Cody, Jr.;1989 deaths|Cody, Jr.;People from Los Angeles, California|Cody, Jr.;American film actors|Cody, Jr.;American child actors|Cody, Jr.;American military personnel of World War II|Cody, Jr.;Actors who committed suicide|Cody, Jr.;Burials at Forest Lawn Memorial Park (Hollywood Hills)|Cody, Jr;",0
19401,"""Secret Service in Darkest Africa""",1943 films;American films;Adventure films;Black and white films;English-language films;Republic Pictures film serials;Spy films;World War II films;,3
15746,"""Edmund Lowe""",1890 births;1971 deaths;American actors;American film actors;American musical theatre actors;American silent film actors;Vaudeville performers;,0
19285,"""The House Across the Bay""",1940 films;American films;English-language films;Crime drama films;1940s drama films;,3
14706,"""Sisqó""","1978 births;African American musicians;African American actors;African American singers;American dancers;American rhythm and blues singers;Def Jam Recordings artists;Dru Hill members;Living people;Musicians from Maryland;People from Baltimore, Maryland;",0
26902,"""Nightmare Sisters""",American films;English-language films;Comedy horror films;1980s horror films;B ;,3
32166,"""And Then There Were None """,Film noir;1945 films;Mystery films;Films based on Agatha Christie books;American films;English-language films;Films directed by René Clair;,3
23146,"""Jeepers Creepers (2001 """,2001 films;2000s horror films;American horror films;English-language films;Teen films;Monster ;,3
9221,"""Kimberly Willis Holt""","American children's ;People from Amarillo, Texas;People from Louisiana; from Texas;",1
30138,"""Together Alone """,1991 films;American films;Black and white films;Drama films;English-language films;Independent films;LGBT-related films;,3
3766,"""Angel Boris""","American female adult models;American television actors;People from Fort Lauderdale, Florida;Playboy Playmates from 1990-1999;",0
845,"""Norman Foster ()""","1900 births;1976 deaths;American film actors;American film ;Indiana actors;People from Richmond, Indiana;",2
21645,"""Words and Music  """,American films;Black and white films;1929 films;English-language films;Lost films;Musical films;Musical comedy films;20th Century Fox films;,3
27649,"""To the Ends of the Earth """,1948 films;American films;Black and white films;Columbia Pictures films;Crime thriller films;Adventure films;English-language films;Film noir;,3
3734,"""Stanley Baker""",1928 births;1976 deaths;Welsh actors;Welsh film actors;Welsh television actors;Welsh stage actors;Deaths from lung cancer;Knights Bachelor;Burials at Putney Vale Cemetery;Actors awarded British knighthoods;Cancer deaths in Spain;People from Rhondda;,0
25426,"""Heartbreak Ridge""",1986 films;Films directed by Clint Eastwood;Warner Bros. films;,3
8737,"""Leah Purcell""","1970 births|Purcell, Leah;Living people|Purcell, Leah;Australian television actors|Purcell, Leah;Australian film actors|Purcell, Leah;Indigenous Australian actors|Purcell, Leah;Australian women ;",1
31262,"""Daft Punk's Electroma""",Films directed by Daft Punk;2006 films;Avant-garde and experimental films;English-language films;Independent films;ial debut films;,3
15454,"""Wolf Kahler""",1946 births;German film actors;German television actors;Living people;People from Berlin;,0
4111,"""William Gibson (playwright)""",American Theatre Hall of Fame inductees;American dramatists and playwrights;Tony Award winners;,2
18161,"""Transfer """,1966 films;Canadian films;English-language films;Surrealist films;Short films;Films directed by David Cronenberg;,3
5598,"""River Phoenix""","Deaths from heart failure;American buskers;American child actors;American film actors;American Jews;American vegans;Cocaine-related deaths in the United States;Deaths by heroin overdose in the United States;Russian-Americans;Hungarian-Americans;Jewish actors;Oregon actors;People from Jefferson County, Oregon;People from Gainesville, Florida;People raised as children in the Children of God;Drug-related deaths in California;",0
16067,"""Vince Vieluf""","1970 births;Living people;People from Joliet, Illinois;Illinois actors;",0
23237,"""Lecture 21""",2008 films;Italian films;English-language films;Independent films;,3
726,"""Gerald S. O'Loughlin""",1921 births;American film actors;American stage actors;American television actors;Irish-Americans;Living people;People from New York City;,0
18139,"""Enemy Gold""",Crime thriller films;1990s action films; English-language films; American films;,3
26965,"""Recognition of the Japanese Zero Fighter""",1943 films;American World War II propaganda films;Films directed by Bernard Vorhaus;Short films;Black and white films;American films;Aviation films;,3
29102,"""The Bolero""",1973 films;American films;English-language films;Short films;American documentary films;Musical films;Live Action Short Film Academy Award winners;Independent films;,3
13829,"""Basil Sydney""",1894 births;1968 deaths;English stage actors;English film actors;People from Essex;,0
29896,"""The Saint in London""",1939 films;The Saint;Black and white films;Films directed by John Paddy Carstairs;RKO films;English-language films;Crime films;,3
30844,"""Crossing (2005 """,2005 films;Canadian films;Canadian LGBT-related films;Independent films;,3
26186,"""Terry and the Pirates (serial)""",1940 films;Adventure films;American films;Black and white films;Columbia Pictures film serials;English-language films;,3
16554,"""Crazy Watto""",Star Wars fan films;Fan films;,3
9152,"""Don Macpherson""","Screens;English screens;Alumni of Queens' College, Cambridge;1954 births;Living people;",1
12612,"""Meade Roberts""",American screens;,1
31939,"""The Great Inimitable Mr. Dickens""",1970 films;Television films;British films;,3
32035,"""With These Hands""",1950 films;American films;English-language films;American documentary films;Black and white films;Films directed by Jack Arnold;,3
24987,"""Shockproof""",1949 films;American films;Black and white films;Columbia Pictures films;,3
20141,"""BMX Bandits """,1983 films;Australian drama films;BMX media;1980s comedy films;1980s action films;Adventure films;English-language films;,3
18274,"""Cross of Iron""",1977 films;World War II films;War drama films;Films set in the 1940s;Films directed by Sam Peckinpah;Films based on military novels;English-language films;,3
25592,"""Race the Sun""",1996 films;Comedy-drama films;Films based on actual events;,3
5792,"""Justina Machado""",1972 births;Actors from Chicago;American film actors;American television actors;Living people;Puerto Rican actors;,0
16150,"""Joanne Froggatt""",1979 births;Living people;English soap opera actors;People from Whitby;,0
7884,"""Mil?o Man?evski""",1959 births;Living people;Macedonian film ;Macedonian screens;People from Skopje;,1
28473,"""The Cotton Club """,1984 films;American films;English-language films;Musical films;Mafia films;Race-related films;Films directed by Francis Ford Coppola;Films set in New York City;Orion Pictures films;,3
2761,"""Frances Conroy""",1953 births;American film actors;American stage actors;American television actors;Georgia (U.S. state) actors;Juilliard School alumni;Living people;People from Georgia (U.S. state);Ward Melville High School alumni;,0
2251,"""Alan Rafkin""",1928 births;2001 deaths;American actors;American television ;American television producers;,2
23323,"""The Story of Chaim Rumkowski and the Jews of Lodz""",Holocaust films;World War II films;tragedy films;1982 films;English-language films;War films;Biographical films;Holocaust documentaries;Swedish documentary films;,3
28645,"""I Can Do Bad All By Myself""",1999 films;American films;Comedy films;English-language films;,3
31809,"""The Commitments """,Films directed by Alan Parker;Irish films;Films set in Dublin;Musical drama films;1991 films;Films shot in the Republic of Ireland;1990s drama films;Films about music and musicians;,3
11019,"""Max Pomeranc""",1984 births;American chess players;American child actors;American film actors;Jewish chess players;Living people;,0
12796,"""Corinna Harney""","1972 births;Living people;American female adult models;American actors;German female adult models;People from Las Vegas, Nevada;People from Bremerhaven;Playboy Playmates from 1990-1999;",0
31790,"""The Secret Life of Bees """,2008 films;Films shot in North Carolina;American films;English-language films;Films shot anamorphically;,3
9171,"""Virginia Bruce""",American female singers;American film actors;American musical theatre actors;1910 births;1982 deaths;Traditional pop music singers;Cancer deaths in California;,0
3488,"""Harold Lamb""",1892 births;1962 deaths;American biographers;American short story ;American historians;American novelists;American historical novelists;Guggenheim Fellows;Historians of the Crusades;,1
6301,"""Bille Woodruff""",American music video ;American film ;African American film ;Year of birth missing (living people);Living people;,2
528,"""Donald Gibb""",1954 births;American film actors;American television actors;Living people;People from New York City;,0
30670,"""Is Your Honeymoon Really Necessary?""",1953 films;British films;English-language films;,3
20278,"""Perils of Nyoka""",1942 films;Adventure films;American films;Black and white films;English-language films;Republic Pictures film serials;Films based on works by Edgar Rice Burroughs;,3
2182,"""Bill Daily""","American comedians;American television actors;1927 births;Living people;New Mexico actors;People from Des Moines, Iowa;",0
15510,"""Dominic West""","1969 births;Alumni of the Guildhall School of Music and Drama;Alumni of Trinity College, Dublin;British people of Irish descent;English film actors;English stage actors;English television actors;Living people;Old Etonians;People from Sheffield;Royal National Theatre Company members;Shakespearean actors;",0
11672,"""Richard Condie""",1942 births;Canadian animators;Genie Award winners for Best Animated Short;University of Manitoba alumni;Living people;People from Winnipeg;Members of the Royal Canadian Academy of Arts;,0
27086,"""The Bridge (2006 """,2006 films;American films;American documentary films;English-language films;Films about suicide;,3
7118,"""Eileen Brennan""","1932 births;American film actors;American musical theatre actors;American Roman Catholics;American sopranos;American television actors;Best Musical or Comedy Actress Golden Globe (television) winners;California actors;Cancer survivors;Emmy Award winners;Irish-Americans;Living people;People from Los Angeles, California;",0
1029,"""Amanda Noar""",Living people;1962 births;Jewish actors;British stage actors;British television actors;English soap opera actors;English television actors;People from Prestwich;,0
11453,"""Richard Thomas """,1951 births;Living people;American film actors;American stage actors;American television actors;Columbia University alumni;People from New York City;,0
1151,"""Paul Johansson""","1964 births;American film actors;American television actors;Daytime Emmy Award winners;Living people;People from Spokane, Washington;People from Vancouver;",0
279,"""William Asher""",1921 births;Emmy Award winners;American screens;American film ;American television ;Jewish American film ;American television producers;Living people;People from New York City;,1
3501,"""Ben Keith""","Living people;American rock guitarists;American record producers;Pedal steel guitarists;People from Nashville, Tennessee;People from Kentucky;Neil Young and Crazy Horse members;Year of birth missing (living people);",2
1158,"""Anne Jackson""",1926 births;Actors Studio alumni;American film actors;American stage actors;American television actors;Croatian-Americans;People from Pennsylvania;Living people;,0
8093,"""Judi Bowker""",1954 births;English film actors;English television actors;Living people;People from Winchester;,0
33949,"""Goliath Awaits""",1980s action films;Action thriller films;Adventure films;Disaster films;Seafaring films;,3
21112,"""The Canadian Conspiracy""",1985 films;Canadian films;English-language films;Canadian comedy films;Mockumentaries;Canada–United States relations;,3
20272,"""He Said, She Said""",1991 films;English-language films;Films directed by Ken Kwapis;Paramount films;1990s romantic comedy films;American films;,3
12761,"""Alex Schemmer""",American film actors;American television actors;,0
24252,"""In the Name of the Father """,1993 films;Biographical films;The Troubles in Northern Ireland media;British drama films;English-language films;Irish films;Prison films;Films shot in the Republic of Ireland;Films based on actual events;Irish Republican Army films;Films directed by Jim Sheridan;1990s drama films;Political drama films;,3
30160,"""The Stars Look Down ""","1940 films;Drama films;Films based on novels;British films;Denham films;Films set in England;Films set in the 20th century;English-language films;Black and white films;MGM films;Social realism in film;Political drama films|Stars Look Down, The;Films based on A. J. Cronin works;Films directed by Carol Reed;",3
34123,"""September Tapes""",2004 s;Drama s;American s;English-language s;2000s drama s;2000s action s;s about 9/11;,3
1764,"""Cathy Tyson""",1965 births;Living people;Black Britons;British people of mixed Black African-European ethnicity;English actors;English people of Trinidad and Tobago descent;English television actors;People from Liverpool;Black British actors;,0
8336,"""W. D. Richter""",1945 births;Living people;People from Connecticut;American film ;American screens;American film producers;Dartmouth College alumni;,1
1078,"""Arye Gross""","1960 births;American film actors;American television actors;California actors;Living people;People from Los Angeles, California;",0
1233,"""Wyllis Cooper""",1899 births;1955 deaths;American screens;,1
26230,"""Now That I Have You""",2004 films;Filipino films;Comedy films;Tagalog-language films;Romance films;Drama films;,3
22606,"""The Rounders  """,1965 films;Western films;English-language films;American films;,3
20037,"""When Dinosaurs Ruled the Earth""",1970 films;Hammer Film Productions films;Adventure films;Stop-motion animated films;British science fiction films;Prehistoric fantasy films;English-language films;Fictional-language films;Dinosaur films;Films directed by Val Guest;,3
33415,"""A Matter of WHO""",1961 films;British films;English-language films;1960s comedy films;,3
8122,"""Brad Sykes""",Film ;Film producers;,2
855,"""Mia Kirshner""",1975 births;Canadian film actors;Canadian Jews;Canadian television actors;Jewish actors;Living people;McGill University alumni;People from Toronto;,0
8690,"""Steve Allen""","American comedians;American comedy musicians;American game show hosts;American humanists;American television talk show hosts;Arizona State University alumni;Deaths from cardiovascular disease;Drake University alumni;Grammy Award winners;Peabody Award winners;People from Arizona;People from Chicago, Illinois;People from New York City;Westinghouse Broadcasting;World federalists;American skeptics;",0
12101,"""James McBride """,African American ;American journalists;American memoirists;American novelists;Black Jews;Jazz saxophonists;Oberlin College alumni;Americans of Polish descent;,1
33461,"""Don Quixote (2000 TV """,American television films;2000 television films;Films set in Spain;,3
30569,"""Edge of Darkness (2009 """,2009 films;American films;English-language films;Films adapted from a television series;,3
10830,"""Ron Nummi""",American film actors;American stage actors;,0
15609,"""Sam Neill""",1947 births;Distinguished Companions of the New Zealand Order of Merit;New Zealanders of Irish descent;Living people;New Zealand film actors;New Zealand stage actors;New Zealand television actors;New Zealand voice actors;Officers of the Order of the British Empire;People from Omagh;People from Otago;University of Canterbury alumni;Victoria University of Wellington alumni;New Zealanders of English descent;,0
7474,"""Alfonso Cuarón""",1961 births;English-language film ;Living people;Mexican film ;Mexican film producers;Mexican screens;National Autonomous University of Mexico alumni;People from Mexico City;Sibling duos;Spanish-language film ;,1
15888,"""Dana Ivey""","1942 births;Alumni of LAMDA;American film actors;American stage actors;American television actors;Living people;People from Atlanta, Georgia;",0
5085,"""Geraldine Chaplin""","1944 births;People from Santa Monica, California;American film actors;American television actors;English Americans;English film actors;Irish-Americans;Living people;",0
5364,"""Ana Alicia""","American film actors;American soap opera actors;Hispanic American actors;Naturalized citizens of the United States;People from El Paso, Texas;University of Texas at El Paso alumni;Mexican Americans;",0
33017,"""Pinto Pink""",1967 films;American films;English-language films;Animated films;Short films;,3
13520,"""Sean Hannity""","American broadcast news analysts;American political pundits;American political ;American talk radio hosts;American Roman Catholics;American television personalities;Criticism of feminism;Commentators;Fox News Channel;Irish-American broadcasters;Irish-American ;People from New York City;People from Nassau County, New York;Roman Catholic ;",1
8810,"""Frances-Anne Solomon""",Canadian film ;Canadian television ;Canadian women ;Women artists;Female film ;Canadian screens;Black Canadian ;Living people;Year of birth missing (living people);Women screens;Canadians of Trinidad and Tobago descent;,1
16864,"""Monstrosity """,1964 films;American films;Black and white films;English-language films;Mad scientist films;Independent films;ial debut films;Public domain films;Mystery Science Theater 3000 films;Science fiction horror films;Exploitation films;Science fiction films;,3
5079,"""Katie Griffin""",Living people;Canadian voice actors;Canadian pop singers;Canadian female singers;People from Toronto;1974 births;Canadian atheists;,0
19297,"""Nowhere to Run  """,1993 films;1990s action films;Action thriller films;American films;English-language films;,3
26397,"""Alvin and the Chipmunks Meet the Wolfman""",2000 films;American films;English-language films;Alvin and the Chipmunks films;Animated films;Direct-to-video films;Werewolves in film and television;Universal Pictures films;Universal Animation Studios films;,3
29486,"""Monster """,2003 films;American drama films;2000s drama films;English-language films;Biographical films;True crime films;2000s crime films;Crime drama films;Films set in the 1980s;Films set in the 1990s;LGBT-related films;Lesbian-related films;Films featuring a Best Actress Academy Award winning performance;Films featuring a Best Drama Actress Golden Globe winning performance;Serial killer films;Films with a capital punishment theme;,3
9745,"""Candice Bergen""",American female models;American film actors;American television actors;American vegetarians;Best Musical or Comedy Actress Golden Globe (television) winners;California actors;Emmy Award winners;Swedish-Americans;,0
14659,"""Lucille Ball""","1911 births;1989 deaths;American comedians;American female models;American female singers;American film actors;American Presbyterians;American television actors;American television producers;American radio actors;English Americans;French Americans;Irish-Americans;Scottish-Americans;Burials at Forest Lawn Memorial Park (Hollywood Hills);Deaths from cardiovascular disease;Emmy Award winners;Kennedy Center honorees;People from Jamestown, New York;Presidential Medal of Freedom recipients;Women comedians;",2
33571,"""Heatwave """,1982 films;Australian drama films;,3
9922,"""Ian Gomez""",1964 births;American Eastern Orthodox Christians;American film actors;American television actors;Puerto Rican-Americans;Converts to Eastern Orthodox Christianity;Greek Orthodox Christians;Living people;People from New York City;Russian-American Jews;Second City alumni;,0
15147,"""Cliff Curtis""","1968 births|Curtis, Cliff;Living people|Curtis, Cliff;New Zealand actors|Curtis, Cliff;New Zealand Māori people|Curtis, Cliff;People from Rotorua;",0
16148,"""John Crowley""","1942 births;Living people;American fantasy ;American novelists;Indiana University alumni; from Maine;Roman Catholic ;World Fantasy Award winning authors;People from Aroostook County, Maine;",1
4972,"""Stephen Campbell Moore""",1979 births;English film actors;English stage actors;English television actors;English radio actors;Shakespearean actors;Royal National Theatre Company members;Royal Shakespeare Company members;Living people;Alumni of the Guildhall School of Music and Drama;,0
9515,"""Beverly Todd""",1946 births;Actors from Chicago;African American actors;American film actors;American screens;American television actors;American television producers;Living people;Women screens;,1
24060,"""Ice Age: The Meltdown""",2006 films;Sequel films;Ice Age films;American films;Films about animals;English-language films;20th Century Fox films;Computer-animated films;Children's fantasy films;Prehistoric fantasy films;Films featuring anthropomorphic characters;Animated features released by 20th Century Fox;,3
13321,"""Marshall Neilan""",1891 births;1958 deaths;American film actors;American silent film actors;American screens;American film producers;California actors;People from the Riverside-San Bernardino Area;Deaths from throat cancer;Cancer deaths in California;,1
23947,"""Just Buried""",2007 films;Canadian films;English-language films;2000s comedy films;Black comedy films;ial debut films;,3
18392,"""The Secret of My Succe$s""",1987 films;American comedy films;1980s comedy films;English-language films;Universal Pictures films;Films directed by Herbert Ross;,3
22987,"""Gung Ho """,1986 films;1980s comedy films;Films directed by Ron Howard;American Broadcasting Company network shows;1980s American television series;Television programs based on films;Pittsburgh in film and television;American comedy films;English-language films;,3
19210,"""The Wacky World of Mother Goose""", 1967 films; American films; English-language films; Animated films; Children's films;,3
31733,"""Scrooge  """,1935 films;Drama films;Fantasy films;English-language films;,3
20060,"""Slim """,1937 films;American films;English-language films;Films based on novels;Black and white films;Films directed by Ray Enright;,3
21819,"""Clancy's Kitchen""",1996 films;LGBT-related films;English-language films;Comedy films;,3
32831,"""The Gold Diggers  """,1983 films;British films;English-language films;,3
19868,"""Sergeant Rutledge""",1960 films;American films;English-language films;Western films;Films directed by John Ford;Warner Bros. films;Courtroom dramas;,3
2597,"""Shyam Benegal""",People from Andhra Pradesh;Osmania University alumni;Indian film ;Indian screens;Padma Shri recipients;Padma Bhushan recipients;Hindi film ;Indian documentary filmmakers;Filmfare Awards winners;Konkani;Rajya Sabha Members;Nominated Rajya Sabha Members;,1
23261,"""At Close Range""",1986 films;1980s drama films;American films;English-language films;Films based on actual events;Independent films;True crime films;Orion Pictures films;Films directed by James Foley;,3
11422,"""Arthur Dignam""",1939 births;Australian film actors;Australian stage actors;Australian television actors;Living people;Old Newingtonians;,0
25941,"""The Witches  """,1990 films;Films based on Roald Dahl works;Children's fantasy films;Films based on children's books;Films directed by Nicolas Roeg;,3
10269,"""Sam Hall """,American soap opera |Hall;American television |Hall;1921 births;Living people;,1
13312,"""Brian Koppelman""",American screens;Living people;,1
23163,"""Million Dollar Mystery""",1987 films;Comedy films;American films;English-language films;,3
25348,"""Long Time Dead""",2002 films;British films;2000s horror films;Slasher films;Supernatural horror films;Working Title films;ial debut films;,3
27273,"""K-911""",1999 films;Films about dogs;1990s comedy films;American films;Direct-to-video films;,3
22659,"""Category:Sleepaway Camp (film series)""",English-language films;Horror films by series;Slasher films;,3
5790,"""Dorothy Lamour""","American female singers;American film actors;Irish-Americans;Louisiana actors;Traditional pop music singers;Vaudeville performers;French Americans;Burials at Forest Lawn Memorial Park (Hollywood Hills);Deaths from myocardial infarction;People from New Orleans, Louisiana;Torch singers;",0
11950,"""Samuel Richardson""",English novelists;English Anglicans;English vegetarians;People from Mackworth;1689 births;1761 deaths;,1
18730,"""The Pedestrian """,1973 films;Swiss films;German films;Israeli films;English-language films;French-language films;German-language films;,3
10767,"""Ronald Colman""","Best Actor Academy Award winners;British and Commonwealth Academy Award Winners for Best Actor;British Army personnel of World War I;English film actors;English silent film actors;English stage actors;English television actors;People from Richmond, London;London Regiment soldiers;",0
28332,"""Towelhead """,2008 films;2000s drama films;American drama films;English-language films;Films set in Texas;Films set in Houston;,3
559,"""Mary Roberts Rinehart""",American mystery ;American novelists;American short story ;Edgar Award winners; from Pittsburgh;1876 births;1958 deaths;,1
5764,"""Thomas Keneally""","Australian memoirists;Australian novelists;Australian republicans;Australian Roman Catholics;Australian travel ;Booker Prize winners;Fellows of the Royal Society of Literature;Officers of the Order of Australia;Old boys of St Patrick's College, Strathfield;Roman Catholic ;",1
20972,"""Three Little Pigskins""",1934 films;Three Stooges films;Short films;Black and white films;Comedy films;American films;English-language films;,3
3131,"""Anthony Caruso """,American film actors;Indiana actors;People from Indiana;People from the Greater Los Angeles Area;,0
6666,"""Paul Scheuring""","American film ;American television ;People from Davis, California;1968 births;American soap opera ;American television ;American screens;Living people;American television producers;",1
17223,"""Hot Shots!""",1991 films;1990s comedy films;Aviation films;Parody films;English-language films;Films directed by Jim Abrahams;,3
18335,"""Dracula Has Risen from the Grave""",1968 films;1960s horror films;British films;English-language films;Hammer Film Productions films;Hammer horror films;Dracula films;Vampires in film and television;Films directed by Freddie Francis;,3
30807,"""All the Real Girls""",2000s drama films;Romantic drama films;American films;English-language films;Films shot anamorphically;Films shot in North Carolina;Southern United States in fiction;,3
21140,"""Careful""",1992 films;Canadian films;English-language films;Avant-garde and experimental films;Canadian drama films;Expressionist film;Films directed by Guy Maddin;,3
4979,"""Régis Wargnier""",1948 births;French film ;French film producers;French film score composers;French screens;Living people;,1
21152,"""A Place to Be Loved""",American television films;Biographical films;Drama films;English-language films;,3
23579,"""No Parking Hare""",1954 films;Looney Tunes shorts;Films directed by Robert McKimson;English-language films;,3
33669,"""The Illusionist""",2006 films;Adventure films;American drama films;2000s drama films;Fantasy films;Romantic period films;Films based on short fiction;Films shot in Super 35;Films directed by Neil Burger;Films set in the 1870s;Films set in the 1880s;,3
28570,"""I, the Jury  """,Neo-noir;1982 films;Film remakes;Films directed by Richard T. Heffron;American films;English-language films;,3
14731,"""Clarence G. Badger""",American film ;1880 births;1964 deaths;,2
20973,"""Bordertown (2007 """,2006 films;American films;British films;2000s drama films;English-language films;Independent films;Political drama films;Spanish-language films;Films shot in New Mexico;,3
8717,"""Sue Monk Kidd""","American novelists;American memoirists;American religious ;American spiritual ; from Georgia (U.S. state); from South Carolina;Texas Christian University alumni;People from Georgia (U.S. state);People from Charleston, South Carolina;1948 births;Living people;",1
6639,"""Jack Ingram """,1902 births;1969 deaths;Deaths from myocardial infarction;American film actors;,0
25635,"""Glastonbury Fayre""",Glastonbury Festival;1972 films;British documentary films;Music documentary films;,3
14598,"""The Game (rapper)""","1979 births;African American actors;African American rappers;American Roman Catholics;American songs;Bloods;California actors;Musicians from California;Geffen Records artists;Living people;Participants in American reality television series;People from Compton, California;Shooting survivors;West Coast rappers;",1
15188,"""Naomie Harris""","Alumni of Bristol Old Vic Theatre School;Alumni of Pembroke College, Cambridge;English Buddhists;English film actors;English television actors;English people of Jamaican descent;People from London;Black Britons;Black British actors;",0
21223,"""SLaughterhouse II""",1988 films;Canadian films;English-language films;Canadian horror films;,3
24181,"""The Virgin Queen of St. Francis High""",1987 films;Canadian films;Comedy films;Coming-of-age films;English-language films;,3
17188,"""Grumpier Old Men""",1995 films;American films;Films set in Minnesota;English-language films;1990s romantic comedy films;Buddy films;Sequel films;Warner Bros. films;,3
21782,"""Old Hutch""",1936 films;English-language films;Drama films;Films directed by J. Walter Ruben;MGM films;Black and white films;,3
5290,"""Colin Clive""",1900 births;1937 deaths;English film actors;English stage actors;British film actors;Deaths from tuberculosis;People from Ille-et-Vilaine;Burials at Chapel of the Pines Crematory;Infectious disease deaths in California;,0
2021,"""Devon Gearhart""",1995 births;American film actors;Living people;,0
30679,"""The Girl in the Crowd""",1935 films;British films;,3
29891,"""Lipstick and Dynamite, Piss and Vinegar: The First Ladies of Wrestling""",2005 films;Women's professional wrestling;Documentaries about entertainers;,3
27828,"""Skokie ""","1981 television films;American television films;1980s drama films;Holocaust films;Legal films;Race-related films;Films based on actual events;English-language films;Skokie, Illinois;Neo-Nazism;Jews and Judaism in Chicago;",3
7737,"""Robert Bierman""",British film ;British television ;Year of birth missing (living people);,2
25725,"""Border Incident""",1949 films;Black and white films;Crime drama films;1940s drama films;Film noir;Films directed by Anthony Mann;MGM films;,3
8254,"""Bridgette Andersen""","American film actors;American television actors;American child actors;People from Inglewood, California;California actors;Deaths by heroin overdose in the United States;Drug-related deaths in California;",0
10292,"""Martin Cummins""",1969 births;Canadian film actors;Canadian television actors;Genie Award winners for Best Supporting Actor;Living people;People from Greater Vancouver;,0
25424,"""Curly Sue""",1991 films;Comedy films;American films;English-language films;Films set in Chicago;Films shot in Chicago;Warner Bros. films;,3
15489,"""Alec McCowen""",1925 births;Alumni of the Royal Academy of Dramatic Art;Commanders of the Order of the British Empire;English film actors;English stage actors;English television actors;Living people;People from Tunbridge Wells;Royal Shakespeare Company members;Gay actors;LGBT people from England;,0
5466,"""Patricia Belcher""","African American actors;American film actors;American television actors;Montana actors;People from Helena, Montana;",0
24377,"""Mimic 2""",2001 films;2000s horror films;Science fiction films;Natural horror films;Sequel films;Direct-to-video films;Films about insects;American films;English-language films;,3
10985,"""Ingrid Goude""",Swedish female models;Miss Sweden contestants;Miss Universe contestants;Swedish film actors;Swedish television actors;1937 births;,0
130,"""Charles S. Dutton""","1951 births;African American actors;African American film ;American film actors;American stage actors;American television actors;Living people;Maryland actors;People from Baltimore, Maryland;American people convicted of manslaughter;Towson University alumni;Yale University alumni;",2
14480,"""Mark Dexter""",British television actors;British film actors;,0
511,"""Thekla Reuten""",1975 births;Dutch film actors;Dutch television actors;Living people;People from North Holland;,0
11511,"""Stuart Gordon""","American screens;American film producers;American film ;Film ;1947 births;Living people;People from Chicago, Illinois;",1
29573,"""Policewomen""",1974 films;Martial arts films;1970s action films;Exploitation films;Police detective films films;American films;English-language films;,3
23395,"""Song of a Jewish Cowboy""","2002 films;American films;English-language films;Independent films;Sonoma County, California;Documentaries about singers;Jewish documentary films;",3
32340,"""Marley &amp; Me """,2008 films;American films;American comedy films;2000s comedy films;English-language films;Films based on actual events;Films based on non-fiction books;Films about dogs;Films set in Florida;Films set in Pennsylvania;20th Century Fox films;Films set in the 1990s;Films set in the 2000s;,3
23117,"""Demon Hunter """,2005 films;American films;English-language films;2000s horror films;Supernatural horror films;,3
17801,"""The Big Steal""",1949 films;American films;Black and white films;Crime thriller films;1940s thriller films;English-language films;Estudios Churubusco films;Film noir;Films based on short fiction;Films directed by Don Siegel;,3
26358,"""Gamers: The """,2006 films;Independent films;American films;English-language films;,3
5723,"""Duncan Tucker""",American film ;American screens;Year of birth missing (living people);Living people;,1
31767,"""Discordia """,2002 films;Canadian films;Canadian documentary films;English-language films;National Film Board of Canada productions;Films about the Arab-Israeli conflict;Concordia University;,3
5626,"""Doug E. Doug""",1970 births;African American actors;African American comedians;American comedians;American film actors;American television actors;Living people;People from Brooklyn;,0
6820,"""Robert Armstrong ""","American film actors;People from Saginaw, Michigan;American silent film actors;Burials at Westwood Village Memorial Park Cemetery;Michigan actors;Cancer deaths in California;",0
31269,"""Mr. Schneider goes to Washington""",2008 films;Political documentaries;English-language films;,3
6491,"""John Entwistle""",1944 births;2002 deaths;English bass guitarists;English rock bass guitarists;English songs;English male singers;English horn players;The Who members;People from Chiswick;Deaths from myocardial infarction;Cocaine-related deaths in the United States;Drug-related deaths in Nevada;,1
32562,"""Derrida """,2002 films;American films;English-language films;American documentary films;,3
27943,"""Nightmare Alley """,1947 films;20th Century Fox films;American films;Black and white films;Circus films;Crime drama films;English-language films;Film noir;Films based on novels;Films directed by Edmund Goulding;,3
32567,"""Dolphins """,2000 films;American films;English-language films;American documentary films;IMAX films;Films directed by Greg MacGillivray;,3
